Node ID,Is_Origin,Is_Destination,Origin_SA1,Origin_SA2,Destination_SA1,Destination_SA2,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight
75789,0,0,0,0,0,0,386597451,75790,23.727277027279342,collapsed_95263_71039_75789,71039,32.71519030463664,1415068769_rev,45356,9.2470073249491,,,,,,,,,,,,,,,,,,,,,,,,,,,
75790,0,0,0,0,0,0,386597451_rev,75789,23.727277027279342,collapsed_145440_45416_75790,45416,170.01631289471248,collapsed_71038_71039_75790,71039,25.249080883944636,,,,,,,,,,,,,,,,,,,,,,,,,,,
75795,0,0,0,0,0,0,386598051,59928,15.183156164670674,787842701_rev,40251,61.012552337676034,collapsed_95599_75795_95602,95602,368.7290285290847,,,,,,,,,,,,,,,,,,,,,,,,,,,
75796,0,0,0,0,0,0,386642220,32923,16.221439411935037,386642222_rev,75797,18.053664388816546,785137688,1217,11.732537951792017,collapsed_48065_25726_75796,25726,46.3203644468512,1174714191_rev,101993,40.7331355918221,,,,,,,,,,,,,,,,,,,,,
75797,0,0,0,0,0,0,386642222,75796,18.053664388816546,410036818,32923,20.00396674168532,916496148_rev,95382,39.0697682864009,,,,,,,,,,,,,,,,,,,,,,,,,,,
75799,0,0,0,0,0,0,386733350_rev,30534,116.7462220647628,489503738,79463,21.72640951324797,1056574701_rev,79462,17.99359021262733,1056574705,133454,112.37292726726895,,,,,,,,,,,,,,,,,,,,,,,,
75801,0,0,0,0,0,0,collapsed_75802_75801_3952,3952,344.91494037525933,collapsed_81292_81293_75801,81293,872.0023151589407,collapsed_78989_75801_35428,35428,1357.819289382762,,,,,,,,,,,,,,,,,,,,,,,,,,,
75810,0,0,0,0,0,0,386886729_rev,1154,128.63293042519516,collapsed_82624_75810_63312,63312,388.8339895453281,689565808,47997,205.60568445537623,collapsed_8509_1273_75810,1273,1815.1890346069888,,,,,,,,,,,,,,,,,,,,,,,,
75818,0,0,0,0,0,0,386935036,58532,11.922800022215371,collapsed_13339_75818_76348,76348,335.034594477839,783045350_rev,58705,90.62319059011837,collapsed_30663_75818_94981,94981,134.62881144097065,,,,,,,,,,,,,,,,,,,,,,,,
75820,0,0,0,0,0,0,collapsed_75819_75820_56971,56971,79.6439495396582,collapsed_102701_75820_73522,73522,138.39982231283437,collapsed_196345_116892_75820,116892,103.4041893457618,,,,,,,,,,,,,,,,,,,,,,,,,,,
75832,0,0,0,0,0,0,collapsed_41033_21321_75832,21321,419.01014317953286,387054264,58605,13.928824937467182,collapsed_63905_63906_75832,63906,513.3912261028374,574207692_rev,29872,12.71429919461966,,,,,,,,,,,,,,,,,,,,,,,,
75838,0,0,0,0,0,0,387266159_rev,43587,32.62982212575579,collapsed_148796_75838_13960,13960,39.94416991503921,collapsed_75513_13958_75838,13958,60.98899636097855,,,,,,,,,,,,,,,,,,,,,,,,,,,
75856,0,0,0,0,0,0,collapsed_75855_75856_2169,2169,1123.7180232525545,collapsed_2172_75856_2169,2169,1123.4691407740283,collapsed_59241_75856_752,752,1123.0203054849128,,,,,,,,,,,,,,,,,,,,,,,,,,,
75859,0,0,0,0,0,0,collapsed_75858_75859_43408,43408,513.8059841864869,,14705,30.7814294331203,collapsed_114886_43414_75859,43414,152.26146277829062,,,,,,,,,,,,,,,,,,,,,,,,,,,
75878,0,0,0,0,0,0,collapsed_95241_10088_75878,10088,507.0454708497987,collapsed_8145_75878_99757,99757,66.27861890971369,1263310539,99757,4.410891866717132,,,,,,,,,,,,,,,,,,,,,,,,,,,
75885,0,0,0,0,0,0,collapsed_75886_75885_95401,95401,475.9516677317756,_rev,88787,18.412289033709577,_rev,23150,8.62882517764838,collapsed_23142_75885_95401,95401,487.3990677326,,,,,,,,,,,,,,,,,,,,,,,,
75887,0,0,0,0,0,0,,43414,14.818694088732114,_rev,75961,28.873252552839986,,43413,61.30907394203185,collapsed_95595_75887_88787,88787,82.30702946751325,,,,,,,,,,,,,,,,,,,,,,,,
75888,0,0,0,0,0,0,_rev,62811,37.18582052515183,_rev,62813,35.647878352457646,_rev,62817,22.525165820050074,,62812,26.55037758436603,,,,,,,,,,,,,,,,,,,,,,,,
75894,0,0,0,0,0,0,collapsed_75893_75894_58237,58237,2361.642683621601,collapsed_138044_75894_108263,108263,1190.6718954871976,collapsed_55510_5213_75894,5213,517.6770978202305,,,,,,,,,,,,,,,,,,,,,,,,,,,
75914,1,1,20901119744,209011197,20903121506,209031215,,75915,75.28197662123137,_rev,75915,75.28197662123137,_rev,75915,75.28197662123137,,,,,,,,,,,,,,,,,,,,,,,,,,,
75915,0,0,0,0,0,0,_rev,75914,75.28197662123137,,75914,75.28197662123137,,75914,75.28197662123137,,,,,,,,,,,,,,,,,,,,,,,,,,,
75916,0,0,0,0,0,0,_rev,53738,1.7005304821712326,collapsed_53741_36079_75916,36079,33.11914023918948,collapsed_90639_71726_75916,71726,86.27551676862731,,,,,,,,,,,,,,,,,,,,,,,,,,,
75931,0,0,0,0,0,0,391307549_rev,51778,26.972928155624285,763742304_rev,75932,18.244972051686805,763742307,51803,32.353842080966686,,,,,,,,,,,,,,,,,,,,,,,,,,,
75932,0,0,0,0,0,0,391307550_rev,51778,28.658368008937455,763742304,75931,18.244972051686805,763742305,51804,17.096288897408975,collapsed_58508_58507_75932,58507,41.04529321367043,,,,,,,,,,,,,,,,,,,,,,,,
75961,0,0,0,0,0,0,,75887,28.873252552839986,_rev,44306,15.783370890108817,,23150,53.87466956468706,collapsed_114895_39884_75961,39884,54.37326268186929,,,,,,,,,,,,,,,,,,,,,,,,
75963,0,0,0,0,0,0,,75964,1168.1126421234285,collapsed_75962_23149_75963,23149,402.83638633547,collapsed_190168_30963_75963,30963,329.54978241505097,collapsed_190169_75963_21828,21828,211.80141263217232,,,,,,,,,,,,,,,,,,,,,,,,
75964,0,0,0,0,0,0,_rev,75963,1168.1126421234285,collapsed_174033_75964_174047,174047,379.30853088631085,collapsed_76750_75964_59849,59849,112.84411442101234,,,,,,,,,,,,,,,,,,,,,,,,,,,
76014,0,0,0,0,0,0,collapsed_76012_31478_76014,31478,216.31362520077582,,76015,6.577848367780931,collapsed_26801_76015_76014,76015,69.51666113196765,collapsed_155442_56468_76014,56468,1086.838753490572,,,,,,,,,,,,,,,,,,,,,,,,
76015,0,0,0,0,0,0,collapsed_26801_76015_76014,76014,69.51666113196765,,31478,18.853628078026723,collapsed_83277_76015_11339,11339,456.4584575785949,_rev,76014,6.577848367780931,,,,,,,,,,,,,,,,,,,,,,,,
76070,0,0,0,0,0,0,collapsed_98232_76070_100385,100385,186.20188782656416,collapsed_98231_98229_76070,98229,54.93329302801309,842354195,99532,186.1028745684627,842354198_rev,99537,197.66250107900711,,,,,,,,,,,,,,,,,,,,,,,,
76081,0,0,0,0,0,0,collapsed_33014_10806_76081,10806,357.25816760105647,569713289,76083,24.72835335681032,collapsed_51604_32991_76081,32991,72.31476007318936,,,,,,,,,,,,,,,,,,,,,,,,,,,
76083,0,0,0,0,0,0,394290205,32991,44.79415504833745,394290206,56509,34.59964152628731,569713289_rev,76081,24.72835335681032,,,,,,,,,,,,,,,,,,,,,,,,,,,
76084,0,0,0,0,0,0,,1036,94.35375896639444,collapsed_1041_1040_76084,1040,355.2618679376212,,58424,107.28175694766522,,,,,,,,,,,,,,,,,,,,,,,,,,,
76119,0,0,0,0,0,0,395035121,41013,126.15264422924706,collapsed_89306_76119_76119,76119,69.01941431566044,collapsed_89306_76119_76119,76119,69.01941431566044,,,,,,,,,,,,,,,,,,,,,,,,,,,
76180,0,0,0,0,0,0,collapsed_111516_76180_37962,37962,124.12735008704408,collapsed_96129_96719_76180,96719,86.11308313359724,collapsed_112925_76180_12565,12565,264.70028906720484,,,,,,,,,,,,,,,,,,,,,,,,,,,
76191,0,0,0,0,0,0,399134593,76192,16.856122625536425,collapsed_57399_33028_76191,33028,577.2690615229866,collapsed_110396_110379_76191,110379,242.0328574657564,collapsed_110401_76191_75724,75724,71.7689033457284,,,,,,,,,,,,,,,,,,,,,,,,
76192,0,0,0,0,0,0,399134593_rev,76191,16.856122625536425,collapsed_110387_76192_94919,94919,242.77286624765247,collapsed_110398_8112_76192,8112,58.20101806293215,collapsed_110402_8206_76192,8206,85.5342977669154,,,,,,,,,,,,,,,,,,,,,,,,
76194,0,0,0,0,0,0,collapsed_214555_76194_17031,17031,399.1790136452611,399135784,13987,84.90912798679075,collapsed_28189_76194_5138,5138,451.4157202751113,,,,,,,,,,,,,,,,,,,,,,,,,,,
76236,0,0,0,0,0,0,400376041,48338,9.827443496248042,collapsed_159933_51408_76236,51408,453.6927049199264,collapsed_48321_48320_76236,48320,161.18118998670775,,,,,,,,,,,,,,,,,,,,,,,,,,,
76239,0,0,0,0,0,0,400695871_rev,5371,13.85816483095878,993652545,101962,9.50833945104478,1122791084_rev,34898,33.17966198462161,collapsed_148940_93682_76239,93682,29.8500426949603,,,,,,,,,,,,,,,,,,,,,,,,
76254,0,0,0,0,0,0,collapsed_75685_5660_76254,5660,166.23159457573485,collapsed_83163_76254_41490,41490,293.68957593410516,1106492782_rev,14934,264.93224837301,,,,,,,,,,,,,,,,,,,,,,,,,,,
76297,0,0,0,0,0,0,collapsed_78489_78488_76297,78488,321.8176406170031,989281717,58367,15.82881776408487,989281718_rev,14607,18.235543839221098,,,,,,,,,,,,,,,,,,,,,,,,,,,
76299,0,0,0,0,0,0,401848519,76300,19.919660816889323,collapsed_190070_76299_14126,14126,336.37651723833073,collapsed_150115_76299_5520,5520,109.78309893899932,collapsed_205497_76299_76302,76302,72.47289833706157,,,,,,,,,,,,,,,,,,,,,,,,
76300,0,0,0,0,0,0,401848519_rev,76299,19.919660816889323,collapsed_190067_76302_76300,76302,401.3247404033069,570088855,76302,9.88349408153992,collapsed_51411_5520_76300,5520,117.54754717121614,,,,,,,,,,,,,,,,,,,,,,,,
76302,0,0,0,0,0,0,collapsed_190067_76302_76300,76300,401.3247404033069,collapsed_205497_76299_76302,76299,72.47289833706157,570088855_rev,76300,9.88349408153992,collapsed_82889_60048_76302,60048,311.6201649180962,,,,,,,,,,,,,,,,,,,,,,,,
76307,0,0,0,0,0,0,collapsed_109322_76311_76307,76311,107.80669562994439,_rev,76311,9.279189251441377,collapsed_76305_76311_76307,76311,31.457739386150763,,,,,,,,,,,,,,,,,,,,,,,,,,,
76311,0,0,0,0,0,0,collapsed_76305_76311_76307,76307,31.457739386150763,,76307,9.279189251441377,collapsed_109322_76311_76307,76307,107.80669562994439,,,,,,,,,,,,,,,,,,,,,,,,,,,
76348,0,0,0,0,0,0,402614739,13336,27.902028990509276,783051575,13337,40.30009280752273,collapsed_13339_75818_76348,75818,335.034594477839,,,,,,,,,,,,,,,,,,,,,,,,,,,
76351,0,0,0,0,0,0,collapsed_129442_76351_59143,59143,149.36242969409892,1040791385_rev,129439,7.574128623376005,collapsed_91972_91971_76351,91971,60.781674556518695,collapsed_103907_76351_150567,150567,121.32694220443909,,,,,,,,,,,,,,,,,,,,,,,,
76354,0,0,0,0,0,0,collapsed_76355_76354_76354,76354,60.04737327214219,collapsed_76355_76354_76354,76354,60.04737327214219,collapsed_155462_76354_76354,76354,57.358769861484475,collapsed_155462_76354_76354,76354,57.358769861484475,,,,,,,,,,,,,,,,,,,,,,,,
76387,0,0,0,0,0,0,403753751,76388,41.30372509074639,599677908_rev,84789,418.2990312445045,collapsed_201284_196893_76387,196893,379.0607434596133,collapsed_84555_84554_76387,84554,731.5014967101984,,,,,,,,,,,,,,,,,,,,,,,,
76388,0,0,0,0,0,0,403753751_rev,76387,41.30372509074639,403753756,76388,0.0,403753756_rev,76388,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
76396,0,0,0,0,0,0,955517515,103166,43.15191091533205,collapsed_95312_67915_76396,67915,75.32438459467741,1136576504_rev,151795,11.006301107651833,,,,,,,,,,,,,,,,,,,,,,,,,,,
76411,0,0,0,0,0,0,403795662,76412,19.974763553961417,977773558_rev,93782,29.73220197319192,collapsed_207689_76411_203580,203580,260.9571207481259,1351745552_rev,171537,3.4917533587010356,,,,,,,,,,,,,,,,,,,,,,,,
76412,0,0,0,0,0,0,403795662_rev,76411,19.974763553961417,collapsed_76494_76412_10516,10516,66.90923415258071,977773560,29405,35.22255221736344,,,,,,,,,,,,,,,,,,,,,,,,,,,
76414,0,0,0,0,0,0,collapsed_76415_76414_103445,103445,90.2095217992786,761357325,5511,323.88977045419966,1311285170_rev,103445,88.95868147867564,,,,,,,,,,,,,,,,,,,,,,,,,,,
76420,0,0,0,0,0,0,collapsed_10930_10931_76420,10931,101.32445926489696,collapsed_145647_145659_76420,145659,178.87364249083427,1106287595_rev,145671,63.11168789429272,,,,,,,,,,,,,,,,,,,,,,,,,,,
76422,0,0,0,0,0,0,collapsed_76421_76422_11378,11378,34.915819682697474,collapsed_188658_3271_76422,3271,916.9551680875127,collapsed_68028_78284_76422,78284,737.0699436213265,,,,,,,,,,,,,,,,,,,,,,,,,,,
76427,0,0,0,0,0,0,collapsed_76428_76427_94487,94487,160.7609409953991,collapsed_112608_76427_112610,112610,155.59390870932532,collapsed_76426_76427_112331,112331,71.45641447491826,,,,,,,,,,,,,,,,,,,,,,,,,,,
76429,0,0,0,0,0,0,404164710,75226,18.28400275659895,542346505,76430,19.386059631268054,753432338_rev,75213,11.056882710138982,983896871_rev,75225,51.15392496679352,,,,,,,,,,,,,,,,,,,,,,,,
76430,0,0,0,0,0,0,404164711,76431,11.425138395726387,542346505_rev,76429,19.386059631268054,752045364_rev,8629,45.26106174905371,786021621,8630,18.2963793495174,967443771_rev,81652,13.780236409193032,,,,,,,,,,,,,,,,,,,,,
76431,0,0,0,0,0,0,404164711_rev,76430,11.425138395726387,542346506,81652,8.538674817355586,755302965,8632,41.77716348581936,983896868_rev,8631,76.92847656938338,,,,,,,,,,,,,,,,,,,,,,,,
76432,0,0,0,0,0,0,404164712,76433,12.583192713656114,752043320,93491,25.76062228419893,755302967_rev,8601,11.77233946282285,collapsed_112612_76432_81654,81654,44.90264866695496,,,,,,,,,,,,,,,,,,,,,,,,
76433,0,0,0,0,0,0,404164712_rev,76432,12.583192713656114,542346496,81645,10.971779397411408,755302969_rev,8621,61.96029318591332,983876219,8622,29.624199709352546,,,,,,,,,,,,,,,,,,,,,,,,
76440,0,0,0,0,0,0,collapsed_76439_76440_76440,76440,250.6907156410437,collapsed_76439_76440_76440,76440,250.6907156410437,collapsed_91175_76440_91174,91174,247.74944072876232,collapsed_91180_76440_91181,91181,197.5446666418792,,,,,,,,,,,,,,,,,,,,,,,,
76441,0,0,0,0,0,0,collapsed_76436_76441_76442,76442,208.99905280546784,collapsed_120344_76441_120347,120347,37.12145296983717,,91172,54.88058503673552,,,,,,,,,,,,,,,,,,,,,,,,,,,
76442,0,0,0,0,0,0,collapsed_76436_76441_76442,76441,208.99905280546784,_rev,91174,14.192877149934262,collapsed_91177_76442_76446,76446,111.26624750128089,,91172,12.700728886465688,,,,,,,,,,,,,,,,,,,,,,,,
76445,0,0,0,0,0,0,collapsed_36002_76445_76446,76446,59.1185983315858,_rev,76449,12.086645100410987,,76446,9.708819409987731,collapsed_31516_91179_76445,91179,554.1689742239333,,,,,,,,,,,,,,,,,,,,,,,,
76446,0,0,0,0,0,0,collapsed_36002_76445_76446,76445,59.1185983315858,,3949,12.122518844975776,collapsed_91177_76442_76446,76442,111.26624750128089,_rev,76445,9.708819409987731,,,,,,,,,,,,,,,,,,,,,,,,
76448,0,0,0,0,0,0,_rev,35992,654.7259655286061,_rev,82586,76.05822894864339,,82586,76.05822894864339,,,,,,,,,,,,,,,,,,,,,,,,,,,
76449,0,0,0,0,0,0,_rev,35992,104.8612478439398,,76445,12.086645100410987,,83600,554.3981041191313,_rev,3949,9.478417216176771,,,,,,,,,,,,,,,,,,,,,,,,
76457,0,0,0,0,0,0,collapsed_76456_76457_182568,182568,51.614944121288715,collapsed_53877_84208_76457,84208,224.99112871418845,collapsed_182629_87214_76457,87214,117.18889787029866,1275537910,182575,342.05188140982733,,,,,,,,,,,,,,,,,,,,,,,,
76473,0,0,0,0,0,0,collapsed_76472_76473_36502,36502,102.60477417996937,collapsed_76471_58567_76473,58567,29.00095536854287,collapsed_89375_36332_76473,36332,23.372412326413862,,,,,,,,,,,,,,,,,,,,,,,,,,,
76474,0,0,0,0,0,0,405464565,36328,28.15676267628023,collapsed_76476_36332_76474,36332,122.9859032777147,985118981,110184,18.76054116755418,,,,,,,,,,,,,,,,,,,,,,,,,,,
76484,0,0,0,0,0,0,collapsed_76485_76484_22807,22807,1083.7310727801002,556388980,22806,34.6255526587536,collapsed_18356_22801_76484,22801,894.9201050792026,collapsed_90668_272_76484,272,337.22585535574297,,,,,,,,,,,,,,,,,,,,,,,,
76502,0,0,0,0,0,0,collapsed_154140_154139_76502,154139,177.86349301381236,972875194_rev,106955,12.212585152765936,collapsed_125458_76502_35398,35398,439.1918811338825,collapsed_106954_125439_76502,125439,142.20056826014923,,,,,,,,,,,,,,,,,,,,,,,,
76505,0,0,0,0,0,0,collapsed_11683_76505_5737,5737,207.79093453449758,1001290301_rev,42281,9.180664917669818,1001290302,43,106.5504441860035,,,,,,,,,,,,,,,,,,,,,,,,,,,
76512,0,0,0,0,0,0,collapsed_76513_76512_96879,96879,42.20714839064938,802418748,59221,6.028130590239458,825169069_rev,76514,6.739990209116461,,,,,,,,,,,,,,,,,,,,,,,,,,,
76514,0,0,0,0,0,0,collapsed_76515_76514_98261,98261,41.883204094840494,825169069,76512,6.739990209116461,1311187434_rev,59226,10.140100795064214,,,,,,,,,,,,,,,,,,,,,,,,,,,
76517,0,0,0,0,0,0,409785383_rev,22816,26.839621295543875,716914620,22817,40.37684485704052,785933237_rev,22867,258.598787960312,,,,,,,,,,,,,,,,,,,,,,,,,,,
76519,0,0,0,0,0,0,collapsed_76518_76519_97247,97247,107.83065590682865,collapsed_22860_76519_20295,20295,330.43514380509976,785933240_rev,22817,44.61433708353712,,,,,,,,,,,,,,,,,,,,,,,,,,,
76522,0,0,0,0,0,0,410043605_rev,22887,40.63880121823086,808203468,95758,79.30411868443082,1057631848,22889,14.36702854568931,1057631849_rev,22888,24.771875717341533,,,,,,,,,,,,,,,,,,,,,,,,
76523,0,0,0,0,0,0,collapsed_76524_76523_33075,33075,106.88526420613725,collapsed_22890_22889_76523,22889,88.79240547620209,collapsed_22350_76523_11311,11311,719.2288182873033,,,,,,,,,,,,,,,,,,,,,,,,,,,
76525,0,0,0,0,0,0,410043607,76526,44.53898046601187,808203456,97195,37.00761809586284,1134913754_rev,33074,8.322343399100058,,,,,,,,,,,,,,,,,,,,,,,,,,,
76526,0,0,0,0,0,0,410043607_rev,76525,44.53898046601187,collapsed_95391_76526_45742,45742,231.77076164099896,808203461_rev,97195,39.40151516827696,,,,,,,,,,,,,,,,,,,,,,,,,,,
76556,0,0,0,0,0,0,collapsed_76555_76556_76557,76557,22.689765586083265,555951438,82094,11.646348231431686,collapsed_17054_17055_76556,17055,150.48466091606662,,,,,,,,,,,,,,,,,,,,,,,,,,,
76557,0,0,0,0,0,0,collapsed_76555_76556_76557,76556,22.689765586083265,555951447_rev,82094,11.646172654162712,collapsed_13044_17037_76557,17037,523.856463762934,,,,,,,,,,,,,,,,,,,,,,,,,,,
76558,0,0,0,0,0,0,412569387,44965,11.664600183240712,569726891_rev,13980,11.41314819734559,1159052700_rev,60707,32.56790760811542,1172329068,12847,15.643716693980206,collapsed_80549_76558_102338,102338,310.37668219444333,,,,,,,,,,,,,,,,,,,,,
76559,0,0,0,0,0,0,412569390,13979,36.69119066923812,1123976273_rev,67799,17.486421090534463,1172329069,60707,320.7455890303946,,,,,,,,,,,,,,,,,,,,,,,,,,,
76560,0,0,0,0,0,0,412569391_rev,6168,28.234379553731724,collapsed_6167_6168_76560,6168,215.69977895567078,collapsed_124564_76560_26494,26494,115.60349732757976,,,,,,,,,,,,,,,,,,,,,,,,,,,
76588,0,0,0,0,0,0,414590973,76589,74.04957936366723,759938283_rev,76589,74.04957936366723,1173380280,50600,183.14025227030584,,,,,,,,,,,,,,,,,,,,,,,,,,,
76589,0,0,0,0,0,0,414590973_rev,76588,74.04957936366723,759938283,76588,74.04957936366723,collapsed_76586_50378_76589,50378,192.8197843545154,,,,,,,,,,,,,,,,,,,,,,,,,,,
76680,0,0,0,0,0,0,426061630,20222,135.42345136228894,collapsed_20202_20206_76680,20206,384.7506808625091,426061649_rev,22866,266.2779034263452,,,,,,,,,,,,,,,,,,,,,,,,,,,
76683,0,0,0,0,0,0,426061637_rev,48963,449.0294026242745,794423099_rev,22823,282.58320545292355,1274775221,20294,95.6818553816011,,,,,,,,,,,,,,,,,,,,,,,,,,,
76703,0,0,0,0,0,0,collapsed_76704_76703_94231,94231,40.570088720722595,773901219_rev,60965,7.045655006379472,807705113,76705,5.073946931407608,,,,,,,,,,,,,,,,,,,,,,,,,,,
76705,0,0,0,0,0,0,collapsed_76706_76705_94161,94161,41.16015434268712,771759760,76707,6.963916478117706,807705113_rev,76703,5.073946931407608,,,,,,,,,,,,,,,,,,,,,,,,,,,
76707,0,0,0,0,0,0,collapsed_76708_76707_59218,59218,41.32540882784532,collapsed_58894_58895_76707,58895,19.579913253705946,771759760_rev,76705,6.963916478117706,,,,,,,,,,,,,,,,,,,,,,,,,,,
76741,0,0,0,0,0,0,collapsed_30845_30816_76741,30816,903.6958929689455,1214937097,79848,107.30018332073506,1214937098_rev,79848,107.30018332073506,,,,,,,,,,,,,,,,,,,,,,,,,,,
76911,0,0,0,0,0,0,collapsed_153529_76911_19465,19465,369.93853538197305,1156504872_rev,8884,24.920204808682247,collapsed_206868_76911_74936,74936,90.11535021345344,,,,,,,,,,,,,,,,,,,,,,,,,,,
76938,0,0,0,0,0,0,434278847_rev,23289,10.349526472452618,collapsed_23286_23287_76938,23287,116.47358800001223,784630268,23695,84.30575491237525,,,,,,,,,,,,,,,,,,,,,,,,,,,
76939,0,0,0,0,0,0,collapsed_47231_76939_76939,76939,60.79105592676632,collapsed_47231_76939_76939,76939,60.79105592676632,434341689,76940,62.27581202444513,,,,,,,,,,,,,,,,,,,,,,,,,,,
76940,0,0,0,0,0,0,434341682,41068,58.97203457803638,434341684_rev,41068,58.97203457803638,434341689_rev,76939,62.27581202444513,,,,,,,,,,,,,,,,,,,,,,,,,,,
76944,0,0,0,0,0,0,,76945,531.3308722806443,_rev,182538,113.63717149957142,_rev,76952,16.44995437223857,,26499,134.22246991505793,,,,,,,,,,,,,,,,,,,,,,,,
76945,0,0,0,0,0,0,_rev,76944,531.3308722806443,,182184,10.032167343229032,_rev,36082,15.859997862150466,,,,,,,,,,,,,,,,,,,,,,,,,,,
76952,0,0,0,0,0,0,_rev,36082,531.6695078109027,,76944,16.44995437223857,,28965,113.9175541598147,,,,,,,,,,,,,,,,,,,,,,,,,,,
76956,0,0,0,0,0,0,434977671,32478,26.70820452100389,collapsed_42808_76956_42803,42803,32.47043720623981,784469089,42809,45.718374540788886,collapsed_126140_76956_32478,32478,47.01974679797826,,,,,,,,,,,,,,,,,,,,,,,,
76963,0,0,0,0,0,0,435416778,76964,36.37383282871858,754084966_rev,93544,25.37402204251066,collapsed_97034_11617_76963,11617,594.3520287139474,,,,,,,,,,,,,,,,,,,,,,,,,,,
76964,0,0,0,0,0,0,435416778_rev,76963,36.37383282871858,collapsed_95931_76964_83093,83093,36.826835566194816,collapsed_95932_76964_1824,1824,36.47433356786243,,,,,,,,,,,,,,,,,,,,,,,,,,,
76968,0,0,0,0,0,0,collapsed_76967_74656_76968,74656,41.92374349435674,_rev,74657,17.903627171758554,,96877,12.324606942017992,,,,,,,,,,,,,,,,,,,,,,,,,,,
77001,0,0,0,0,0,0,437006401,11460,61.85584200357207,437006410_rev,11461,8.309996822518404,collapsed_77002_77001_50439,50439,150.19502951564684,,,,,,,,,,,,,,,,,,,,,,,,,,,
77110,0,0,0,0,0,0,collapsed_31877_1839_77110,1839,428.2370054613733,collapsed_89259_77110_110361,110361,125.28339116092772,1364895125_rev,110184,6.786490813247948,,,,,,,,,,,,,,,,,,,,,,,,,,,
77164,1,0,20607114501,206071145,0,0,441629068_rev,71288,47.0176008956556,collapsed_58767_77164_95749,95749,230.15814080678786,collapsed_69316_69317_77164,69317,44.01427536603616,,,,,,,,,,,,,,,,,,,,,,,,,,,
77214,0,0,0,0,0,0,444840027_rev,58545,12.284048583067985,455680165_rev,77412,249.1959424558875,455680166,58549,5.932755190019941,collapsed_77418_77214_200241,200241,207.08575669989588,,,,,,,,,,,,,,,,,,,,,,,,
77215,0,0,0,0,0,0,444842203_rev,17057,187.25647173876905,collapsed_18313_77215_58714,58714,99.08211781967849,1058715335,58714,12.23855389373927,collapsed_165703_77215_15244,15244,132.87288305808593,,,,,,,,,,,,,,,,,,,,,,,,
77247,0,0,0,0,0,0,,26099,43.045403973072105,collapsed_77324_77247_81114,81114,97.40520953300103,_rev,81114,6.916651195778159,,77248,8.154494597733914,,,,,,,,,,,,,,,,,,,,,,,,
77248,0,0,0,0,0,0,_rev,26099,39.72121517020595,,81113,23.223871580106383,,81115,8.143765343718588,_rev,77247,8.154494597733914,,,,,,,,,,,,,,,,,,,,,,,,
77249,0,0,0,0,0,0,_rev,9060,41.40399667915613,_rev,81115,30.319114839184067,,81114,28.132513633549916,,,,,,,,,,,,,,,,,,,,,,,,,,,
77250,0,0,0,0,0,0,_rev,9060,29.147369631712614,,81103,36.80270831893732,_rev,9059,7.4882674806158205,_rev,81103,36.80270831893732,,,,,,,,,,,,,,,,,,,,,,,,
77265,0,0,0,0,0,0,collapsed_8550_77265_3695,3695,677.9840653890169,collapsed_107995_7437_77265,7437,741.5355716035572,collapsed_8190_8189_77265,8189,113.1411198224494,,,,,,,,,,,,,,,,,,,,,,,,,,,
77312,0,0,0,0,0,0,collapsed_77313_77312_34644,34644,472.71851395527875,collapsed_73944_77312_46971,46971,506.46839593609207,collapsed_17630_33924_77312,33924,458.1447771532452,,,,,,,,,,,,,,,,,,,,,,,,,,,
77319,0,0,0,0,0,0,collapsed_124947_77319_89128,89128,290.89443301859023,collapsed_45432_1872_77319,1872,710.6478959414558,collapsed_77118_36233_77319,36233,91.67540574582694,,,,,,,,,,,,,,,,,,,,,,,,,,,
77327,0,0,0,0,0,0,450022555_rev,71382,127.75424094428686,450022557,58342,138.56943944215607,753483162,25097,13.742115747916282,collapsed_32488_77327_53299,53299,143.5734831702177,,,,,,,,,,,,,,,,,,,,,,,,
77328,0,0,0,0,0,0,collapsed_58084_77328_58342,58342,413.6780202634739,497284015,52850,232.31261537737373,712298238,79731,66.95364722490292,,,,,,,,,,,,,,,,,,,,,,,,,,,
77355,0,0,0,0,0,0,450927809_rev,61458,120.21712455102048,1218647489_rev,82097,27.550281324329124,1484226780,82097,27.550281324329124,,,,,,,,,,,,,,,,,,,,,,,,,,,
77388,0,0,0,0,0,0,452063942,72361,24.586033295440497,452063944_rev,50105,5.815554434463802,collapsed_77390_77388_77397,77397,37.268674958890834,,,,,,,,,,,,,,,,,,,,,,,,,,,
77389,0,0,0,0,0,0,452063943_rev,9010,10.092758006144397,452063946,77391,22.44133240916843,452063954,9049,18.9917178738413,1186683354_rev,77394,14.875857441798695,,,,,,,,,,,,,,,,,,,,,,,,
