method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
random,2334834,20605113348,2331639,211361215,59,"2334834,2334680,14948613,2536070,16141569,69177249,69177248,2333382,69177247,69177242,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,45130806,45130805,2331912,2332055,54205183,2332296,2332110,2331544,2331639","5700687,5700537,5700040,5699981,11749351,23002830,23002831,23002832,23002833,23003140,23003116,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,11627079,6289719,11627081,11627078,11627080,6289716,5697745,19239835,19240119,19240118,19240120,5698004,5698003,5697801,5697297,5697336"
penalty,2334834,20605113348,2331924,211352795,1,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333372,2333659,2332658,2332725,2332810,2332846,2332907,2332463,2331777,2331807,2331895,54205182,63473339,63473338,2332930,2332967,2333035,2333051,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699122,5699428,5699427,5698444,5698539,5698574,5698628,5698558,5698627,5698171,6289704,6289703,6289706,6289705,6288400,5698128,5698660,5698317,5698659,5698649,5698694,5698726,5698848,5699620,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,2,"2334834,2334680,2334971,2334527,72135666,2334792,2334933,2335147,2335449,2334770,2334464,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700423,5700641,5700798,5701025,5701333,5701332,5700618,11627111,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,3,"2334834,2334577,2334399,2334221,2334022,14948613,2536070,16141569,69177249,69177248,2333382,69177247,69177242,69177241,69177228,69177227,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700688,5700414,5700131,5700222,5700032,5700093,5700040,5699981,11749351,23002830,23002831,23002832,23002833,23003140,23003142,23003143,23003233,23002848,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,4,"2334834,2334577,2334399,2334221,2334022,14948613,2334407,2334527,72135666,2334792,2334933,2335147,2335449,2334770,2334464,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700688,5700414,5700131,5700222,5700032,5700093,5700231,5700348,5700423,5700641,5700798,5701025,5701333,5701332,5700618,11627111,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,5,"2334834,2334680,2334399,2334221,2334022,14948613,2536070,16141569,69177249,69177248,2333382,69177247,69177242,69177241,69177228,69177227,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700538,5700324,5700131,5700222,5700032,5700093,5700040,5699981,11749351,23002830,23002831,23002832,23002833,23003140,23003142,23003143,23003233,23002848,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,6,"2334834,2334680,14948613,2334407,2334527,72135666,2334792,2334933,2335147,2335449,2334770,2334464,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700231,5700348,5700423,5700641,5700798,5701025,5701333,5701332,5700618,11627111,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,7,"2334834,2334680,2334971,2334527,72135666,72135665,2334433,2334653,2334065,2333917,2333586,15339394,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700423,5700422,5700263,5700505,5700700,5699875,5699709,5699344,11627604,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,8,"2334834,2334680,2334971,2334527,72135666,2334792,2334653,2334433,2334065,2333917,2333586,15339394,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700423,5700641,5700640,5700505,5700253,5699875,5699709,5699344,11627604,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,9,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177232,16141552,16141549,16141547,69177218,69177217,69177211,69177204,43912576,43912574,43912577,2330758,15538571,2330658,15538570,15339323,2330804,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2332412,2332497,2332659,2332710,2332290,2332036,2331722,2331616,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2331807,2331895,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002863,11749365,23002864,11749366,11749359,11749364,23003222,23003120,23003122,23002888,16231598,16231599,16231600,16231601,11653088,11653089,11653213,11627104,11653212,11627103,5696842,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5698120,5698155,5698207,6307691,5698430,5698387,5698044,5698429,5697996,5697726,5697428,5697309,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,6289704,6289703,6289706,6289705,6288400,5698128,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,10,"2334834,2334680,2334971,47461359,47461360,2334933,2335147,2334303,2334464,2333480,15339406,15339394,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,17206456,17206460,5701193,5701338,17206459,5701368,5701025,5701024,5700294,5700293,5699241,11627603,11627604,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,11,"2334834,2334680,2334971,2334527,2334407,14948613,2536070,16141569,69177249,69177248,2333382,69177247,69177242,69177241,69177228,69177227,43104325,45130802,45130797,15339346,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700348,5700231,5700040,5699981,11749351,23002830,23002831,23002832,23002833,23003140,23003142,23003143,23003233,23002848,11627613,11627601,11627612,11627106,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,12,"2334834,2334680,2334971,2334527,72135666,2334792,2334933,2335147,2334303,2334464,2333480,15339406,43104326,2332503,15339370,45130804,45130799,43104318,15339339,2331897,2331912,2331555,2331165,2331214,2331357,2331470,2331544,2330993,2331038,2331106,2331173,2331235,2331882,2331940,2330529,2331197,2330365,2330446,2330484,2330502,2330513,2330565,2330772,56720255,2330618,2330721,2330763,2330868,2330882,2330920,2330954,2330987,2331043,2331060,2331294,2331395,2331433,2331483,2331517,2331586,2331688,2331777,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700423,5700641,5700798,5701025,5701024,5700294,5700293,5699241,11627605,11627112,5698215,6289715,11627117,11627108,11627109,6289709,11627107,5697602,5697543,16726838,5697612,5697611,5697097,5697245,5696887,5697046,5697027,5697096,5697163,6306325,5697185,5697235,5697234,5696716,5696793,5696849,5696926,5696895,5697575,5697318,5697015,5697643,5697642,5696874,5696853,5696873,5696113,5696166,5696185,5696197,5696210,5696246,5696451,19923502,19923500,5696401,5696443,5696545,5696560,5696599,5696630,5696663,5696725,5696744,17259304,17259305,5697090,5697132,5697173,5697212,5697276,5697391,5697488,5698171,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,13,"2334834,2334680,14948613,2536070,16141569,69177249,69177248,2333382,69177247,69177242,69177241,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002830,23002831,23002832,23002833,23003140,23003142,23003143,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,14,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,15339370,45130804,45130806,45130805,15339396,15339412,45162496,15339417,15339422,15339427,15339432,15339436,15339437,15339440,15339442,15339446,15339452,15339457,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698215,6289715,11627117,11627583,11627081,11627078,5698883,11627075,5699228,14297718,14297719,5699450,11627072,5699678,5699752,5699836,5699791,5699844,5699927,5700037,5700127,5700095,10212734,10212735,11627064,11627058,11627063,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,15,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177241,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002861,23003143,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,16,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177242,69177241,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2336317,2336361,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23003116,23003142,23003143,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702317,5702360,5702359,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,17,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177245,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002854,23003079,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,18,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177239,69177248,2333382,69177247,69177242,69177241,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23003115,23003141,23002832,23002833,23003140,23003142,23003143,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,19,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,69177232,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,15339394,15339406,15339458,15339459,2334721,2334738,2334798,2334818,2334897,2335061,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,2333717,2333756,2333778,51524484,2333908,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23002862,23002863,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627604,11627603,11627602,11627114,5700570,5700586,5700646,5700669,5700750,5700935,6303642,6303644,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,5699491,5699528,5699552,5699621,5699694,5699693,5698115,5697720,5698114"
penalty,2334834,20605113348,2331924,211352795,20,"2334834,2334680,2334971,2334527,72135666,2334792,2334933,2335147,2335449,2334770,2334464,15339458,15339459,2334721,2334738,2334798,2334818,2334194,2334445,2333887,2333614,15339404,15339396,15339412,45162496,15339417,15339422,15339427,15339432,15339436,15339437,15339440,15339442,2332845,2332989,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331755,2331793,2331851,2331935,2331688,2331777,2331807,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700843,5700672,5700842,5700423,5700641,5700798,5701025,5701333,5701332,5700618,11627111,11627114,5700570,5700586,5700646,5700669,5700668,5700270,6303648,6303647,11627076,11627074,11627077,11627075,5699228,14297718,14297719,5699450,11627072,5699678,5699752,5699836,5699791,5699844,5699927,5700037,5698664,5698948,11627061,5698720,5698933,5698887,5698932,5698618,5698169,5697466,5697317,5697431,5697460,5697506,5697554,5697637,5697636,5697488,6289704,6289703,5698232,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2334834,20605113348,2331924,211352795,21,"2334834,2334680,14948613,2536070,16141569,69177252,69177246,69177243,16141564,69177236,69177235,69177234,69177233,69177229,69177228,69177227,43104325,2332503,2332722,12274515,2332820,2332882,2332947,2333006,35113968,35113967,35113969,15339404,35118133,35118136,45162497,15339423,39336683,39336684,45632550,15339441,15339448,15339453,15339457,15339452,2333947,2333272,2333194,2332895,2332462,2331762,2331535,2331622,2331723,2331755,2331793,2331851,2331935,2331688,2331777,2331807,2331895,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","5700687,5700537,5700040,5699981,11749351,23002808,23003113,23002856,23003078,23002774,23002775,23002776,23002860,23002865,23002866,23003233,23002848,11627110,5698440,10004037,10004038,14297350,14297351,5698670,5698735,14297353,14297355,14297356,11627581,11627580,11627579,14297724,14297723,14297720,11627577,11627576,11627575,16680076,16680075,11627558,11627559,11627557,11627556,11627064,11627058,11627057,5699742,5699015,5698932,5698618,5698169,5697466,5697317,5697431,5697460,5697506,5697554,5697637,5697636,5697488,6289704,6289703,6289706,6289705,6288400,5697686,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
